judul_berita,penulis_berita,url_berita,media_online,tanggal_berita_dt,source_domain,artikel_berita,status,error,is_empty
"Jawab Ultimatum Trump Soal Pangkalan Bagram, Taliban: Jangan Ulangi Kegagalan Masa Lalu",Tidak Diketahui,https://news.okezone.com/read/2025/09/22/18/3171623/jawab-ultimatum-trump-soal-pangkalan-bagram-taliban-jangan-ulangi-kegagalan-masa-lalu,okezone,2025-09-22 12:59:00+07:00,news.okezone.com,"Ilustrasi. (Foto: X)
JAKARTA - Afghanistan telah menolak ultimatum Presiden Amerika Serikat (AS) Donald Trump agar mengembalikan Pangkalan Udara Bagram kepada Amerika. Pemerintahan Taliban menegaskan bahwa tuntutan Trump tersebut melanggar perjanjian Taliban-AS tahun 2020 tentang penarikan pasukan.
Pada Minggu (21/9/2025), Trump memperingatkan bahwa jika Afghanistan tidak mengembalikan fasilitas tersebut, ""HAL-HAL BURUK AKAN TERJADI!!!"" Pemimpin AS tersebut sebelumnya menyesalkan hilangnya pangkalan tersebut bagi Washington, dengan menekankan kedekatannya dengan China.
Kemudian pada hari yang sama, Hamdullah Fitrat, wakil juru bicara pemerintah Afghanistan yang dipimpin Taliban, mencatat bahwa Kabul telah menegaskan kepada AS dalam semua negosiasi bahwa ""kemerdekaan dan integritas teritorial negara itu adalah yang terpenting.""
""Perlu diingat bahwa, berdasarkan Perjanjian Doha, Amerika Serikat berjanji bahwa 'tidak akan menggunakan atau mengancam kekuatan terhadap integritas teritorial atau kemerdekaan politik Afghanistan, atau mencampuri urusan internalnya,'"" katanya, mendesak AS untuk menepati janjinya.
""Daripada mengulangi pendekatan-pendekatan yang gagal di masa lalu, kebijakan realisme dan rasionalitas harus diadopsi,"" tegas Fitrat, sebagaimana dilansir RT.
Pangkalan Udara Bagram, yang terletak di Provinsi Parwan, sekitar 60 km di utara Kabul, merupakan pusat militer utama AS di Afghanistan selama dua dekade. Pangkalan ini berfungsi sebagai titik awal operasi kontraterorisme, termasuk melawan al-Qaeda dan ISIS. Pangkalan ini juga menampung fasilitas-fasilitas penahanan, yang diduga terkadang digunakan untuk penyiksaan.
Follow WhatsApp Channel Okezone untuk update berita terbaru setiap hari
Follow
Topik Artikel :
Berita Terkait
Telusuri berita news lainnya
Terpopuler",ok_trafilatura,,False
Median Rilis Hasil Survei Terbaru Persepsi Publik terhadap Demo Agustus-September 2025,,https://www.tribunnews.com/nasional/7731932/median-rilis-hasil-survei-terbaru-persepsi-publik-terhadap-demo-agustus-september-2025,tribunnews,2025-09-22 15:12:00+07:00,www.tribunnews.com,,fetch_failed,Request failed,True
Pilot Pesawat Jupiter Aerobatik Team Ungkap Terkendala Cuaca Buruk saat Aksi di HUT ke-80 RI,,https://www.tribunnews.com/nasional/7731595/pilot-pesawat-jupiter-aerobatik-team-ungkap-terkendala-cuaca-buruk-saat-aksi-di-hut-ke-80-ri,tribunnews,2025-09-21 18:53:00+07:00,www.tribunnews.com,,fetch_failed,Request failed,True
"KPK Tak Kunjung Tetapkan Tersangka Korupsi Kuota Haji, Ada Intervensi dari Istana?",,https://www.tribunnews.com/nasional/7731951/kpk-tak-kunjung-tetapkan-tersangka-korupsi-kuota-haji-ada-intervensi-dari-istana,tribunnews,2025-09-22 15:35:00+07:00,www.tribunnews.com,,fetch_failed,Request failed,True
Waka MPR Tegaskan 4 Pilar Kebangsaan Acuan Lengkap Kehidupan Bernegara,Tidak Diketahui,https://news.detik.com/berita/d-8123317/waka-mpr-tegaskan-4-pilar-kebangsaan-acuan-lengkap-kehidupan-bernegara,detik,2025-09-21 00:00:00+07:00,news.detik.com,"Wakil Ketua MPR RI Lestari Moerdijat (Rerie) menekankan Empat Pilar Kebangsaan merupakan acuan yang lengkap untuk menjalani kehidupan berbangsa dan bernegara yang diamanahkan para pendahulu bangsa. Empat Pilar MPR RI terdiri dari Pancasila, Undang-Undang Dasar (UUD) 1945, Negara Kesatuan Republik Indonesia (NKRI), dan Bhinneka Tunggal Ika.
""Nilai-nilai Pancasila sebagai jiwa kita, UUD 1945 sebagai aturan yang harus dipatuhi, Negara Kesatuan Republik Indonesia (NKRI) sebagai wilayah hidup kita, dan Bhinneka Tunggal Ika merupakan kekuatan yang kita miliki dalam kehidupan berbangsa dan bernegara yang kita jalani,"" kata Rerie, dalam keterangannya, Minggu (21/9/2025).
Pernyataan itu disampaikan Rerie pada acara Sosialisasi Empat Pilar MPR RI di depan generasi muda dan masyarakat kota Medan di Yayasan Prananda Surya Paloh, di Medan, Sumatera Utara (Sumut), Sabtu (20/9). Menurut Rerie, menghadapi dinamika global dan disrupsi teknologi, dibutuhkan sebuah kesadaran bersama untuk berpegang teguh pada Pancasila, UUD 1945, NKRI dan Bhinneka Tunggal Ika sebagai fondasi kehidupan.
SCROLL TO CONTINUE WITH CONTENT
""Empat Pilar Kebangsaan yang kita miliki itu ibarat game atau sebuah aplikasi. Pancasila itu, tambahnya, ibarat aplikasi utama yang ada di HP kita,"" kata Rerie
Sila-sila di dalamnya, sila 1 sampai 5 itu, jelas Rerie, adalah fitur-fitur yang membantu seseorang untuk memahami sekaligus berfungsi sebagai filter dalam kehidupan bernegara.
Menurut Rerie, nilai-nilai kearifan lokal Sumut seperti Marsiadapari (gotong royong), juga harus terus dihidupkan untuk membangkitkan solidaritas dan toleransi, serta kepedulian di antara sesama anak bangsa. Rerie menambahkan keutuhan wilayah NKRI, sejatinya ada di tangan setiap anak bangsa.
""Karena kita punya kekuatan yang bernama Bhineka Tunggal Ika, meski berbeda-beda kita tetap satu,"" ujar Anggota Majelis Tinggi Partai NasDem itu.
Sebelumnya, Rerie membuka acara Lomba Cerdas Cermat Empat Pilar MPR RI Tahun 2025 Provinsi Sumut. Pada kesempatan itu, Rerie berpesan kepada para peserta cerdas cermat agar menjadi insan yang qualified yaitu insan yang tahu kalau dia tahu dan harus tahu kalau dia tidak tahu.
Sehingga, tegas Rerie, insan yang qualified itu selalu berupaya untuk mencari tahu atau berkolaborasi dengan orang yang tahu agar mampu memecahkan berbagai masalah yang dihadapi.
""Sebuah keberhasilan adalah jika mampu bersatu dan mampu memecahkan persoalan dengan pendekatan berbagai sudut pandang, karena itu persatuan bangsa menjadi suatu hal yang harus terus diwujudkan,"" pungkasnya.",ok_site_specific,,False
Tabrakan Yamaha N-Max dan Honda Vario di  Lombok Tengah Menewaskan 3 Orang,,https://www.tribunnews.com/regional/7731613/tabrakan-yamaha-n-max-dan-honda-vario-di-lombok-tengah-menewaskan-3-orang,tribunnews,2025-09-21 20:28:00+07:00,www.tribunnews.com,,fetch_failed,Request failed,True
Saat Bunyi Sirene ‘Tot Tot Wuk Wuk’ Polisi Tak Lagi Nyaring,Tidak Diketahui,https://www.liputan6.com/news/read/6164486/saat-bunyi-sirene-tot-tot-wuk-wuk-polisi-tak-lagi-nyaring,liputan6,2025-09-21 07:09:07+07:00,www.liputan6.com,"Liputan6.com, Jakarta - Polemik penggunaan sirene dan rotator pada kendaraan patroli pengawal (patwal) maupun pejabat di jalan raya memuncak setelah protes publik ramai di media sosial. Gerakan bertajuk ""Stop Tot Tot Wuk Wuk"" menggema, menuding suara bising sirene itu mengganggu dan menambah keruwetan lalu lintas.
Polemik sirene ini awalnya dipicu gerakan warganet yang viral di media sosial dengan tagar “Stop Tot Tot Wuk Wuk”. Tagar tersebut muncul sebagai ekspresi keresahan atas bunyi sirene mobil pejabat yang kerap meraung di jalanan padat.
Meme, video satir, hingga parodi suara “wuk wuk tot tot” bertebaran di TikTok, Instagram, hingga X (Twitter). Tidak sedikit warga yang mengeluhkan bahwa sirene justru menambah stres ketika macet.
Salah satu video yang viral memperlihatkan pengendara motor menutup telinganya sambil menirukan suara sirene, “tot tot wuk wuk”, dengan caption: “lagi macet, tambah macet sama suara ini.” Video itu ditonton jutaan kali dan menuai ribuan komentar.
Bahkan, beberapa warganet menyindir bahwa sirene seolah menjadi “privilege” di jalan raya. Mereka menuntut agar pejabat memberi teladan, bukan menambah beban pengendara.
Gerakan ini meluas hingga menjadi pembicaraan serius, bukan hanya di media sosial, tapi juga ruang publik dan media arus utama. Tekanan opini publik inilah yang akhirnya mendorong Korlantas turun tangan dengan kebijakan penghentian sementara.
Menanggapi keresahan masyarakat, Korps Lalu Lintas (Korlantas) Polri mengambil langkah tegas. Kepala Korlantas Polri Irjen Agus Suryonugroho mengumumkan penghentian sementara penggunaan sirene dan rotator untuk pengawalan.
“Saya bekukan untuk pengawalan menggunakan suara-suara itu. Karena masyarakat terganggu, apalagi di jalan yang padat, ini kita evaluasi,” ujar Agus di Mabes Polri, Jakarta Selatan, Jumat (19/9/2025).
Agus mengatakan, ramainya protes publik membuat Korlantas menjadikan kritik sebagai bahan perbaikan. Agus menyebut, evaluasi ini juga bertepatan dengan momentum HUT ke-70 Polisi Lalu Lintas.
""Saya terima kasih dengan masyarakat, karena saya harus bersama-sama dengan masyarakat membenahi kondisi saat ini. Polantas harus selalu menyapa dengan rendah hati dan humanis,” kata Agus.
Tidak hanya membekukan, Agus juga menambahkan aturan baru. Sirene dilarang dibunyikan saat azan berkumandang, terutama azan magrib.
""Kami tambahkan lagi pada saat azan, saya tidak izinkan untuk membunyikan itu juga. Ini untuk menanggapi aspirasi masyarakat,” katanya, Sabtu (20/9/2025).
Agus menjelaskan, penggunaan sirene sebenarnya diatur untuk kepentingan pengawalan. Namun, di kota besar seperti Jakarta yang lalu lintasnya padat, bunyinya kerap dianggap mengganggu.
Meski begitu, ada kelonggaran untuk patroli jalan tol. Sirene masih boleh digunakan karena dianggap penting menjaga kelancaran lalu lintas dan mencegah kendaraan melaju berlebihan.
“Pengawalan tetap berjalan, tapi sirene dan strobo tidak lagi sembarangan digunakan. Hanya untuk kondisi darurat,” tegas Agus.
Keputusan Korlantas mendapat dukungan dari Komisi Kepolisian Nasional (Kompolnas). Komisioner Kompolnas Choirul Anam menilai, sirene dan rotator hanya perlu dipakai untuk kepentingan mendesak atau kemanusiaan.
“Penggunaan sirene boleh untuk kepentingan urgent, kemanusiaan, kebakaran, ambulans. Kalau tidak ada, ya tidak perlu. Justru kalau digunakan di kota padat seperti Jakarta, itu sangat mengganggu,” kata Anam.
Menurutnya, pembekuan sementara sambil evaluasi adalah langkah tepat agar penggunaannya tidak lagi disalahgunakan.
Polemik ini juga sampai ke Istana Negara. Menteri Sekretaris Negara (Mensesneg) Prasetyo Hadi menegaskan, pemerintah sudah lama mengingatkan agar fasilitas pengawalan digunakan dengan patut.
“Kalau pun fasilitas itu dipergunakan, kita harus memperhatikan kepatutan dan ketertiban masyarakat pengguna jalan lain. Bukan berarti semaunya sendiri,” ujar Prasetyo di Jakarta, Jumat (19/9/2025).
Prasetyo menambahkan, fasilitas rotator dan sirene hanya untuk efektivitas waktu, bukan untuk melampaui batas kewajaran. Ia bahkan mencontohkan Presiden Prabowo Subianto yang kerap membiarkan iring-iringannya ikut terjebak macet atau berhenti di lampu merah.
“Bapak Presiden sering ikut bermacet-macet, berhenti di lampu merah, kecuali dalam situasi mendesak. Itu contoh nyata,” ujarnya.",ok_site_specific,,False
"Astra International Buka Lowongan Kerja Terbaru, Daftar di Link Ini",Tidak Diketahui,https://www.liputan6.com/bisnis/read/6160975/astra-international-buka-lowongan-kerja-terbaru-daftar-di-link-ini,liputan6,2025-09-22 07:00:59+07:00,www.liputan6.com,"Liputan6.com, Jakarta PT. Astra International Tbk, salah satu perusahaan publik terbesar di Indonesia dengan lebih dari 301 anak perusahaan, ventura bersama, dan entitas asosiasi, kembali membuka lowongan kerja terbaru bagi talenta terbaik bangsa.
Perusahaan yang didukung lebih dari 190.000 karyawan ini dikenal sebagai konglomerasi dengan model bisnis terdiversifikasi, meliputi sektor otomotif & mobilitas, jasa keuangan, alat berat, pertambangan, konstruksi & energi, agribisnis, infrastruktur, teknologi informasi, hingga properti.
Kemenko Pemberdayaan Masyarakat Buka Lowongan Pegawai Non-ASN, Daftar di Sini
Kemenko Pemberdayaan Masyarakat Buka Lowongan Pegawai Non-ASN, Daftar di Sini
OLX Ungkap 5 Lowongan Pekerjaan Paling Banyak Dicari Orang Indonesia, Apa Saja?
OLX Ungkap 5 Lowongan Pekerjaan Paling Banyak Dicari Orang Indonesia, Apa Saja?
Pengangguran Naik, Lowongan Kerja Turun ke Level Terendah
Pengangguran Naik, Lowongan Kerja Turun ke Level Terendah
Astra International konsisten memberikan kontribusi besar dalam memperkuat perekonomian nasional sekaligus mewujudkan masyarakat yang inklusif dan sejahtera. Komitmen sosial perusahaan diwujudkan melalui empat pilar, yakni kesehatan, pendidikan, lingkungan, dan kewirausahaan yang dikelola bersama sembilan yayasan binaan.
Selain itu, program SATU Indonesia Awards yang telah berlangsung sejak 2010 menjadi bukti nyata dukungan Astra terhadap generasi muda berprestasi di berbagai bidang, serta dikolaborasikan dengan Kampung Berseri Astra dan Desa Sejahtera Astra di seluruh Indonesia.
Dengan reputasi dan rekam jejak tersebut, Astra kembali membuka peluang bagi para pelmar yang ingin bergabung dengan perusahaan tersebut.
Berikut rincian posisi, syarat, hingga deskripsi pekerjaan yang tersedia:
1. Paid Marketing Specialist
Persyaratan:
Pendidikan minimal S1/S2, diutamakan dari jurusan Bisnis, Manajemen, atau bidang terkait.
Pengalaman kerja 3–5 tahun di bidang digital marketing, khususnya paid ads.
Menguasai fundamental paid ads di berbagai platform utama (Google, Facebook, Instagram, YouTube, TikTok).
Mahir menggunakan Ms Excel dan Ms PowerPoint untuk analisis data serta presentasi.
Memiliki kemampuan analisis tajam untuk pengambilan keputusan berbasis data.
Komunikatif, proaktif, dan berorientasi pada hasil.
Memiliki pemahaman bisnis yang baik agar kampanye sejalan dengan tujuan perusahaan.
Deskripsi Pekerjaan:
Merumuskan strategi digital marketing komprehensif berbasis data historis dan riset pasar.
Menjalankan kampanye online lintas platform paid ads (Google, Meta, TikTok, dll.).
Memantau serta mengoptimasi kinerja kampanye secara real-time.
Menyusun laporan hasil kampanye, menganalisis efektivitas, serta memberikan rekomendasi perbaikan.
Mengelola alokasi anggaran untuk memaksimalkan hasil dengan target ROI optimal.
Persyaratan:
Pendidikan minimal S1/S2 dari jurusan Ilmu Komunikasi, Teknik, Manajemen, atau bidang terkait.
Pengalaman kerja minimal 1 tahun di bidang manajemen kampanye media sosial.
Berpengalaman dalam merencanakan dan melaksanakan acara perusahaan atau merek, baik offline maupun online.
Memahami tren dan teknologi media sosial terkini.
Mampu menyusun strategi dan materi presentasi yang jelas dan terstruktur.
Memiliki kemampuan analisis data media sosial yang baik.
Kreatif, proaktif, mampu bekerja dalam tim, serta memiliki kemampuan public speaking.
Deskripsi Pekerjaan:
Mengumpulkan wawasan pasar, audiens, dan tren industri untuk merancang kampanye branding serta media sosial yang efektif.
Menciptakan konsep kampanye menarik, termasuk ide acara offline maupun online.
Mengelola seluruh siklus kampanye, dari perencanaan hingga evaluasi akhir.
Menyusun laporan kinerja kampanye dengan analisis dan rekomendasi perbaikan.
Memastikan eksekusi kampanye dan acara sesuai strategi serta anggaran.
Pendaftaran terbuka bagi fresh graduate dan dibuka hingga 31 Maret 2026. Bagi pelamar yang tertarik untuk bergabung dapat melakukan pendaftaran dan mengkases info selengkapnya melalui laman resmi PT. Astra International Tbk yaitu https://career.astra.co.id/lowongan.",ok_site_specific,,False
Kementerian PKP Pastikan Rumah untuk Korban Erupsi Gunung Ruang Rampung Tahun Ini,Tidak Diketahui,https://www.liputan6.com/news/read/6165215/kementerian-pkp-pastikan-rumah-untuk-korban-erupsi-gunung-ruang-rampung-tahun-ini,liputan6,2025-09-21 09:39:52+07:00,www.liputan6.com,"Liputan6.com, Jakarta - Kementerian Perumahan dan Kawasan Permukiman (PKP) memastikan penyelesaian hunian tetap (huntap) bagi korban erupsi Gunung Ruang di Sulawesi Utara dapat selesai sesuai target tahun ini.
Penegasan tersebut disampaikan Direktur Jenderal Perumahan Perdesaan (Perumdes) PKP, Imran, saat meninjau lokasi pembangunan huntap di Kabupaten Bolaang Mongondow Selatan, Jumat (19/9/2025).
Peninjauan melibatkan pemerintah daerah, BPKP, PLN, serta sejumlah balai teknis Kementerian PUPR.
“Air minum, pengelolaan sampah, serta kepastian administrasi perpindahan masyarakat harus benar-benar dipastikan. Hunian tetap bukan hanya soal fisik bangunan, tetapi juga keberlanjutan kehidupan sosial, ekonomi, dan lingkungan masyarakat yang menempatinya,” kata Imran.
Kunjungan tersebut turut dihadiri Bupati Kepulauan Siau Tagulandang Biaro (Sitaro), Wakil Bupati Bolaang Mongondow Selatan, perwakilan BPKP Sulawesi Utara, Kepala Dinas Perkim Provinsi Sulut, Kepala BP3KP Sulawesi I, serta sejumlah kepala balai teknis.
Hasil peninjauan mencatat beberapa kendala teknis, di antaranya pembangunan gereja yang terdampak longsor, akses jalan yang belum tuntas, drainase dengan kapasitas terbatas, serta kendala operasional Sistem Penyediaan Air Minum (SPAM) akibat biaya listrik bulanan sekitar Rp6 juta.
Meski demikian, progres pembangunan fisik huntap telah mencapai sekitar 86 persen. Pemasangan listrik rumah warga sudah dilakukan, sementara pembangunan fasilitas umum kini memasuki tahap akhir.
Kementerian PKP menegaskan komitmennya untuk menuntaskan program ini agar dapat segera dimanfaatkan masyarakat terdampak.
""Pekerjaan ini tidak hanya menjadi komitmen pemerintah, tetapi juga akan menjadi legacy bersama demi terciptanya hunian layak, aman, dan berkelanjutan,” ujar Imran.",ok_site_specific,,False
Rekayasa Lalin TB Simatupang hingga Akhir Oktober Diputuskan Senin Besok,Tidak Diketahui,https://www.liputan6.com/news/read/6164962/rekayasa-lalin-tb-simatupang-hingga-akhir-oktober-diputuskan-senin-besok,liputan6,2025-09-21 18:16:59+07:00,www.liputan6.com,"Liputan6.com, Jakarta - Gubernur Jakarta Pramono Anung angkat bicara usai uji coba Tol Fatmawati yang dibuka gratis untuk meredam kemacetan parah di kawasan TB Simatupang , Jakarta. Ia mengakui ada pertimbangan untuk melanjutkan skema tersebut.
""Jadi, saya sudah melakukan rapat secara khusus dengan Dinas Perhubungan, asisten pembangunan yang mereka sudah memberikan data. Data terakhir kemarin (Jumat), mobil yang masuk itu lebih dari 750 ribu (dari jam 17.00-20.00),"" kata Pramono kepada awak media saat ditemui dalam acara ASN RUN di Kementerian Pendidikan Dasar dan Menengah, Jakarta Pusat, Minggu (21/9/2025).
Pemasangan CCTV di Ruang Publik, Warga Jakarta Merasa Lebih Aman
Pemasangan CCTV di Ruang Publik, Warga Jakarta Merasa Lebih Aman
Pramono Anung Bakal Evaluasi TransJakarta Pasca Serangkaian Kecelakaan Sebulan Terakhir
Pramono Anung Bakal Evaluasi TransJakarta Pasca Serangkaian Kecelakaan Sebulan Terakhir
Cek Fakta: Klarifikasi Video Pramono Anung Lantik Istri Jadi Pejabat Pembantu di Kantor Gubernur
Cek Fakta: Klarifikasi Video Pramono Anung Lantik Istri Jadi Pejabat Pembantu di Kantor Gubernur
Pramono menilai, data tersebut menunjukkan penurunkan signifikan angka kemacetan yang ada di TB Simatupang. Karenanya, besok dirinya akan merapatkan lebih detail kebijakan berikutnya terkait hal itu.
""Untuk itu, hari Senin besok akan diputuskan. Tapi saya sendiri sudah meminta untuk diputuskan sampai dengan akhir Oktober,"" jelas Pramono.
Pramono meyakini, jika hal itu bisa dilakukan maka kemacetan di kawasan tersebut bisa semakin terurai.
""Dan kalau itu dilakukan, mudah-mudahan makin membuat TB Simatupang kemacetannya teratasi,"" harapnya menandasi.
Sebagai informasi, Pemprov DKI Jakarta menggelar uji coba jalur gratis di Gerbang Tol Fatmawati 2. Hal ini menjadi langkah guna mengurai kemacetan 'horor' yang sehari-hari melewati jalur TB Simatupang dan Fatmawati.
Sebelumnya, Kepala Dinas Perhubungan DKI Jakarta, Syafrin Liputo menyatskan jika data menunjukkan penurunan kemacetan, maka kebijakan ini akan diperpanjang hingga Oktober. Namun jika belum efektif, kita akan mencari solusi lain.
""Intinya, setiap masukan publik akan kami respons cepat dengan tindakan nyata di lapangan,” ungkap Syafrin.
Ia juga menekankan pentingnya ketertiban pengguna jalan agar tidak ada kendaraan yang berhenti sembarangan di pelican crossing, baik taksi, ojek online, maupun kendaraan pribadi.
""Jakarta itu kompleks, jadi penanganan masalahnya harus langsung di lapangan,"" dia menandasi.",ok_site_specific,,False
